epoch,binary_accuracy,loss,val_binary_accuracy,val_loss
59,0.79918648138414916,0.42523945364692783,0.71512294504380947,0.56020058878122092
60,0.80180721245892184,0.4215090508276283,0.57395846568971609,1.0571421345930552
61,0.80355436651527901,0.41999394427756642,0.69563001644111677,0.54463351163184937
62,0.80300838086819271,0.41955173923551997,0.54784048862678414,1.2418874560958915
63,0.80500122846280986,0.4163681957332232,0.55828767995163653,1.4229593456953342
64,0.80775845594772699,0.41390593891169053,0.6528220157711988,0.67435613456448562
65,0.80814064589613133,0.41209746640820244,0.60160530044829286,1.1479398964134535
66,0.8097786028292544,0.40978278394782708,0.65205758649811707,0.68622956211087904
67,0.81005159563164442,0.40516411259883073,0.53981398955198256,2.2820191817733799
68,0.81182604897653909,0.40540184687817665,0.72901006518905975,0.54019711641524759
69,0.81586634272820391,0.40056034120977446,0.7557650658260836,0.50470567643756337
70,0.81269962598844603,0.39989869031445052,0.54427315520851427,1.3422506727949346
71,0.81491086785068434,0.40012596208217877,0.71728882699699859,0.56366103081084129
72,0.81734050394637336,0.39690027198277061,0.59294177643249468,1.5031723928293586
73,0.81922415439985763,0.39588108971694225,0.64950949188280538,0.93824001421122238
74,0.81881466515640711,0.39392701879524877,0.5889922278688916,1.1225201864427237
75,0.81960634433524471,0.39193085978519371,0.59192253831298902,1.2644267907217364
76,0.82151729409679242,0.38915661276354974,0.71767104077542687,0.59514605360344608
77,0.82334634597971024,0.38616604243181757,0.64708880118191325,0.81221912364046012
78,0.82435641943918636,0.38572294124383827,0.6781755640774354,0.76765872458163786
79,0.82574868281126923,0.38390316466520258,0.76213530424006015,0.48104417713254344
80,0.82596707706587313,0.38208839906748898,0.79296725760570586,0.42683688745496834
81,0.82703174904710075,0.37929218972345324,0.65919225393457614,0.8348971538626323
82,0.82910649448129592,0.3776809666629688,0.77831570947074569,0.46252262927966753
83,0.82801452321315783,0.37612632909244431,0.61714868177075433,1.1349777095651061
84,0.830089268647353,0.37535121499562984,0.78812587653805399,0.43562228063942293
85,0.83109934207591296,0.37339529594512405,0.54274429802925572,1.8626469103207723
86,0.83183642268418412,0.37256298453573322,0.69932475462432486,0.54989598879982426
87,0.83402036527252932,0.36885179989343975,0.59803796703002299,1.4359809031743489
88,0.83429335809769967,0.367393726233472,0.53904956044596708,1.8419883358112519
89,0.83546722720053412,0.36706313824680309,0.70837049301847077,0.64971619486003818
90,0.83844284896120835,0.36343765662813887,0.67269715866870616,0.89382086373967173
91,0.83543992791199662,0.36437012628666621,0.7869792329701577,0.44134869770588186
92,0.83887963744763583,0.3588439183225926,0.54503758439806282,1.3532432686494313
93,0.83691408917247245,0.35841623695514824,0.57370365675975898,1.6387901012875317
94,0.84051759436936879,0.35649753277836344,0.60236972860506899,0.89617942510736814
95,0.84136387213829877,0.35469040673356594,0.6209708241189813,0.89262733496379087
96,0.84251044198351188,0.35310804209796776,0.5352274180977401,3.1587477982735268
97,0.8425650405459425,0.35319484166498122,0.71295706395632685,0.55633482304723847
98,0.84494007808408245,0.35047347309164306,0.58555229938262621,1.3529892439659363
99,0.84633234144802949,0.34837554745811988,0.67218753944188714,0.81714785171931137
100,0.84603204933920306,0.34777260022570705,0.71779844587449737,0.5298385020121904
101,0.8481067947978056,0.34350018443224528,0.60682889597782563,1.0157145350841159
102,0.84947175890575843,0.34210697580682653,0.75423620829750493,0.47777724978361547
103,0.85168300075009795,0.33936150844882212,0.63613199114662811,0.89693526492511899
104,0.85220168710864674,0.33841188999532024,0.75856797098885642,0.50632524961938619
105,0.85190139498192152,0.33742269819190446,0.63880749154446281,0.89807198897852747
106,0.85225628567270451,0.33546866396357289,0.57204739413210992,1.7633904367666333
107,0.85493161531153494,0.33322202802983358,0.57332144238141136,1.4194692280478107
108,0.85659687151529684,0.33175382202202902,0.62861511061519315,0.96867757541295874
109,0.85506811169076324,0.33009441085823865,0.72913746995399797,0.63827791130759937
110,0.85741584994524711,0.32849316570575993,0.54312651292398972,2.5797490605215674
111,0.85924490186558977,0.32666051588294148,0.62033380046135633,1.0417534961626322
112,0.85826212771905863,0.32455901605309495,0.55166263217484968,2.2462765287481186
113,0.86080096091682856,0.32258110252336869,0.66632692085464895,0.73786569338784069
114,0.86118315089614905,0.32118141508858072,0.77016180383124799,0.47245065494090344
115,0.86342169202251751,0.31757457145881518,0.54159765574473118,2.5799335884826169
116,0.8647047582469588,0.31680650416347628,0.67320677824484521,0.78260141109900805
117,0.86516884604795852,0.31562383579213954,0.54822270352151803,2.2299750569003725
118,0.86593322596917466,0.31378080307361794,0.62937953885550224,1.1488567406788861
119,0.86770767927664461,0.30948317459596081,0.77513058983090422,0.46271536296789079
120,0.86762578143055791,0.30919569357649962,0.60440820544399965,1.3881901808947814
121,0.86890884771032284,0.30776009444900015,0.77270989981346461,0.47021358728348062
122,0.87092899458046014,0.3058434610088609,0.76404637579766632,0.51162484793970431
123,0.87060140317170609,0.30508979979420153,0.76850554257050363,0.51069361771849531
124,0.63208757608698563,5.0959537019958976,0.43865460556454683,8.9985011904266088
125,0.43190194098302015,9.1067480633642894,0.43992865321392893,8.9780778737869493
126,0.43130135677757114,9.1163755887419917,0.43890941509442322,8.9944165861975662
127,0.43020938549641585,9.1338801136513066,0.43941903415417605,8.9862472533207658
128,0.43138325462447141,9.115062757517423,0.43929162938923788,8.9882895865399668
129,0.43184734240594508,9.1076232421694634,0.43980124844899071,8.9801202381108283
130,0.43212033523355614,9.1032471254434206,0.43954643891911427,8.9842049201015666
131,0.43072807184357448,9.1255654823197201,0.43967384368405249,8.9821625868823673
132,0.43124675821432695,9.1172507523169095,0.43890941509442322,8.9944165861975662
133,0.43127405748903364,9.1168132181337604,0.43890941509442322,8.9944165550928865
134,0.43160164887988889,9.1115617942388294,0.43941903415417605,8.9862472533207658
135,0.43143785318202049,9.114187505086333,0.43903681985936144,8.992374252978367
136,0.43165624743825154,9.1106865354552902,0.43954643891911427,8.9842049201015666
137,0.43138325461226767,9.1150627233860302,0.43903681985936144,8.992374252978367
138,0.43190194098220658,9.1067480163978285,0.43954643891911427,8.9842049201015666
139,0.43231143021263985,9.1001838587129082,0.43903681985936144,8.9923742218736873
140,0.4313832546114541,9.1150626730871362,0.43903681985936144,8.9923742218736873
141,0.43132865606041365,9.1159379407745167,0.43903681985936144,8.9923742218736873
142,0.4316289481505276,9.1111242121129212,0.43903681985936144,8.9923742218736873
143,0.43165624743174291,9.1106866301692531,0.43890941509442322,8.9944165239882086
144,0.43157434960925012,9.1119994293842517,0.43916422462429966,8.9903318886544881
145,0.43100106467525345,9.1211893132640824,0.43916422462429966,8.990331919759166
146,0.4321749337902917,9.1023719254200284,0.43903681985936144,8.9923742218736873
147,0.43192924026423546,9.1063104147719844,0.43916422462429966,8.990331919759166
148,0.43113756107400775,9.1190012479888694,0.43903681985936144,8.992374252978367
149,0.4323387294954823,9.0997462440697543,0.43903681985936144,8.9923741907690076
150,0.43146515246404937,9.113749856806443,0.43916422462429966,8.9903318886544881
151,0.43247522590481313,9.0975581489848949,0.43890941509442322,8.9944165239882086
152,0.43217493380737693,9.1023718945039107,0.43903681985936144,8.9923742218736873
153,0.43214763451477145,9.102809546233388,0.43903681985936144,8.9923742218736873
154,0.43182004312961125,9.1080608451100549,0.43903681985936144,8.9923742218736873
155,0.43089186753574776,9.1229397492646847,0.43903681985936144,8.992374252978367
156,0.43154705030932244,9.1124369619402366,0.43890941509442322,8.9944165861975662
157,0.43119215964457414,9.1181260039409278,0.43916422462429966,8.9903318886544881
158,0.43105566323931122,9.1203141100123979,0.43916422462429966,8.9903318575498083
159,0.43075537112397622,9.1251278164534426,0.43903681985936144,8.992374252978367
160,0.43190194097732509,9.1067480350906873,0.43929162938923788,8.9882895865399668
161,0.43138325460413185,9.1150627565931934,0.43941903415417605,8.9862472533207658
162,0.43105566324012479,9.1203140670031981,0.43954643891911427,8.9842049201015666
163,0.43149245174689183,9.1133122927485637,0.43903681985936144,8.9923742218736873
164,0.43127405748415215,9.1168131898731772,0.43903681985936144,8.9923742218736873
165,0.43182004313611994,9.1080608645969701,0.43954643891911427,8.9842049201015666
166,0.43165624743174291,9.1106865395947967,0.43916422462429966,8.9903318886544881
167,0.43080996968966112,9.1242525974638262,0.43890941509442322,8.9944165550928865
168,0.432120335231929,9.1032471111894626,0.43903681985936144,8.992374252978367
169,0.43143785318120692,9.1141874950760187,0.43890941509442322,8.9944165550928865
170,0.43160164887419378,9.1115618186853418,0.43916422462429966,8.990331919759166
171,0.43179274383456506,9.1084985089326143,0.43916422462429966,8.9903318886544881
172,0.43086456825860037,9.1233773918820429,0.43890941509442322,8.9944165861975662
173,0.4324752259056267,9.097558129302719,0.43903681985936144,8.992374252978367
174,0.43086456826999053,9.1233773723821088,0.43890941509442322,8.9944165550928865
175,0.43184734241896239,9.1076232166294968,0.43903681985936144,8.9923742218736873
176,0.43168354671295822,9.1102489679478236,0.43903681985936144,8.9923742218736873
177,0.43083726898308017,9.123814983002914,0.43903681985936144,8.9923742218736873
178,0.43094646612258586,9.1220645267083249,0.43967384368405249,8.9821625868823673
179,0.43064617400969157,9.1268783646502563,0.43929162938923788,8.9882895865399668
180,0.43274821872998342,9.0931820104288192,0.43890941509442322,8.9944165550928865
181,0.43026398405396499,9.1330049448304109,0.43967384368405249,8.9821625713300275
182,0.43176544456636712,9.1089361622762386,0.43954643891911427,8.9842049201015666
183,0.43206573666136255,9.1041223452401088,0.43954643891911427,8.9842049201015666
184,0.43176544455985844,9.1089361070307664,0.43903681985936144,8.9923742218736873
185,0.43048237830450098,9.1295039432939369,0.43890941509442322,8.9944165861975662
186,0.43111026178384304,9.1194388861543061,0.43954643891911427,8.9842049201015666
187,0.43228413091840723,9.1006214062127686,0.43903681985936144,8.9923742218736873
188,0.43124675820700475,9.1172507991662162,0.43980124844899071,8.9801202381108283
189,0.43222953235434947,9.101496679445523,0.43903681985936144,8.9923742218736873
190,0.43061887471383181,9.1273158912312944,0.43890941509442322,8.9944165861975662
191,0.43015478693317166,9.1347552872235216,0.43916422462429966,8.990331919759166
192,0.43127405748252495,9.1168131922813789,0.43890941509442322,8.9944165550928865
193,0.43244792661058051,9.0979957158805487,0.43929162938923788,8.9882895865399668
194,0.43067347327870314,9.1264406819265584,0.43903681985936144,8.9923742218736873
195,0.43089186753493419,9.1229397516859034,0.43916422462429966,8.9903318886544881
196,0.43184734241164013,9.1076232707424634,0.43890941509442322,8.9944165550928865
197,0.43130135677187609,9.1163755665344564,0.43903681985936144,8.992374252978367
198,0.431164860355223,9.1185635560749496,0.43941903415417605,8.9862472533207658
199,0.43222953236655315,9.1014967768931214,0.43941903415417605,8.9862472533207658
200,0.43192924025203172,9.1063103900390914,0.43954643891911427,8.9842049201015666
201,0.43135595533023879,9.1155002983524192,0.43954643891911427,8.9842049201015666
202,0.43217493379598676,9.1023719012729138,0.43890941509442322,8.9944165550928865
203,0.43089186753493419,9.1229397550183364,0.43890941509442322,8.9944165550928865
204,0.43214763451477145,9.102809499579342,0.43890941509442322,8.9944165239882086
205,0.43141055389795768,9.1146250934865858,0.43916422462429966,8.990331919759166
206,0.43031858262534495,9.1321297107927819,0.43903681985936144,8.992374252978367
207,0.43168354671946685,9.1102489604758858,0.43954643891911427,8.9842049201015666
208,0.43171084600230936,9.1098113955198112,0.43929162938923788,8.9882895865399668
209,0.43111026179767392,9.1194388778883138,0.43903681985936144,8.9923742218736873
210,0.43111026179197881,9.1194388562795758,0.43916422462429966,8.990331919759166
211,0.43075537113129841,9.1251277823350687,0.43980124844899071,8.9801202381108283
212,0.43184734241896239,9.1076233066051575,0.43954643891911427,8.9842049201015666
213,0.43089186753493419,9.1229397183615859,0.43903681985936144,8.9923742218736873
214,0.43132865604820991,9.1159378766512376,0.43878201032948505,8.9964588883120875
215,0.43168354671295822,9.1102489312910713,0.43941903415417605,8.9862472533207658
216,0.43091916682916681,9.122502121474044,0.43954643891911427,8.9842049201015666
217,0.43165624744394665,9.1106866476384862,0.43941903415417605,8.9862472533207658
218,0.43121945891846719,9.1176883655411771,0.43967384368405249,8.9821625868823673
219,0.43045507901514984,9.1299416350907006,0.43890941509442322,8.9944165861975662
220,0.43078267040681867,9.1246902787556206,0.43967384368405249,8.9821625713300275
221,0.43119215963725188,9.1181260610869277,0.43967384368405249,8.9821625713300275
222,0.43132865604739634,9.1159378996658464,0.43941903415417605,8.9862472533207658
223,0.43067347327870314,9.1264407746358565,0.43903681985936144,8.9923742218736873
224,0.43102836395077371,9.12075172607444,0.43903681985936144,8.992374252978367
225,0.43111026179686035,9.1194388372873174,0.43929162938923788,8.9882895865399668
226,0.43173814529003329,9.1093737194609776,0.43980124844899071,8.9801202381108283
227,0.43173814527782955,9.1093736747334937,0.43967384368405249,8.9821625868823673
228,0.43034588190656026,9.1316920721977741,0.43929162938923788,8.9882895865399668
229,0.43206573666787124,9.1041222844492626,0.43890941509442322,8.9944165550928865
230,0.4315743495921649,9.1119994503030721,0.43916422462429966,8.9903318886544881
231,0.43072807185577822,9.1255654664646357,0.43954643891911427,8.9842049201015666
232,0.43127405750693243,9.1168131838982305,0.43941903415417605,8.9862472533207658
233,0.43190194096268059,9.1067480691049241,0.43967384368405249,8.9821625868823673
234,0.43105566323280259,9.1203141105200736,0.43941903415417605,8.9862472533207658
235,0.43100106466304972,9.1211893691083521,0.43954643891911427,8.9842049201015666
236,0.4312194589314845,9.1176884202789754,0.43967384368405249,8.9821625868823673
237,0.43143785318852917,9.1141874776198044,0.43954643891911427,8.9842049201015666
238,0.43143785317551187,9.1141875192231332,0.43903681985936144,8.992374252978367
239,0.43190194097081641,9.1067480858842398,0.43903681985936144,8.9923742218736873
240,0.42996369195246081,9.1378187060222711,0.43954643891911427,8.9842049201015666
241,0.43220223309591443,9.1019343087331546,0.43967384368405249,8.9821625868823673
242,0.43127405749635589,9.1168131340289076,0.43903681985936144,8.9923742218736873
243,0.43184734241896239,9.1076232632835428,0.43890941509442322,8.9944165861975662
244,0.43146515245021849,9.1137498917318922,0.43890941509442322,8.9944165861975662
245,0.43121945892578945,9.1176883914065776,0.43890941509442322,8.9944165239882086
246,0.4313286560530914,9.1159378849172317,0.43903681985936144,8.9923742218736873
247,0.43244792662278425,9.0979957206188509,0.43903681985936144,8.9923742218736873
248,0.4311375610797028,9.1190012462705834,0.43890941509442322,8.9944165861975662
249,0.43179274384270089,9.1084985057173391,0.43916422462429966,8.990331919759166
250,0.43091916682265813,9.1225021559048347,0.43967384368405249,8.9821625868823673
251,0.43214763451395788,9.1028094862365965,0.43903681985936144,8.992374252978367
252,0.43094646609980553,9.1220645760048846,0.43916422462429966,8.9903318886544881
253,0.43258442303292866,9.0958076891626138,0.43929162938923788,8.9882895865399668
254,0.43222953235516304,9.1014966664282113,0.43916422462429966,8.990331919759166
255,0.43132865605390497,9.1159379182545681,0.43954643891911427,8.9842049201015666
256,0.43190194098302015,9.1067480633642894,0.43916422462429966,8.9903318886544881
